Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Total_Delay,Overall_Service_Score,Class_encoded,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel
52,-0.7707150964812712,4,5,5,4,3,5,4,5,4,3,2,2,4,4,2.0,2.25,neutral or dissatisfied,66.0,3.5,2.0,0.0,0.0,0.0
55,-0.49148694665153236,1,3,1,2,2,1,3,2,2,4,4,3,2,2,2.269230769230769,2.4375,satisfied,72.5,2.5,0.0,0.0,0.0,1.0
43,0.8774120317820658,3,4,4,3,3,3,3,3,2,3,3,3,3,4,0.38461538461538464,0.3125,neutral or dissatisfied,14.0,3.0,2.0,1.0,0.0,0.0
75,0.1282633371169126,4,5,3,4,4,3,4,3,3,4,2,4,3,3,0.15384615384615385,0.9375,satisfied,21.0,3.4,1.0,0.0,0.0,0.0
30,1.318955732122588,2,3,2,2,4,2,3,2,3,1,2,3,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,2.7,0.0,0.0,0.0,0.0
33,0.2565266742338252,5,5,4,4,3,4,3,3,2,2,3,3,3,3,0.15384615384615385,0.5625,satisfied,15.0,3.0,2.0,1.0,0.0,0.0
34,0.905788876276958,2,1,2,4,2,3,3,4,3,3,5,3,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.2,0.0,1.0,0.0,1.0
57,0.4960272417707151,4,4,4,5,5,4,4,5,5,4,4,1,4,5,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.1,2.0,1.0,1.0,0.0
45,-0.31101021566401815,3,3,2,2,2,3,1,1,1,0,3,5,0,0,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.6,0.0,1.0,0.0,0.0
11,0.3166855845629966,4,5,4,5,2,4,3,4,4,3,3,4,4,3,1.4615384615384615,1.375,neutral or dissatisfied,45.0,3.4,2.0,0.0,0.0,0.0
35,0.07037457434733257,5,5,4,3,4,4,4,4,4,2,3,2,3,4,0.7692307692307693,1.375,neutral or dissatisfied,36.0,3.5,2.0,1.0,1.0,0.0
31,0.056753688989784334,3,5,2,2,1,2,1,1,1,1,5,4,2,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.0,0.0,0.0,1.0,0.0
65,-0.659477866061294,4,5,4,4,3,5,5,4,4,4,5,5,4,5,-0.07692307692307693,0.25,neutral or dissatisfied,7.0,4.3,1.0,0.0,0.0,0.0
28,0.6969353007945517,3,4,2,4,2,2,3,2,1,0,5,4,1,1,1.3076923076923077,1.6875,neutral or dissatisfied,48.0,2.2,0.0,0.0,0.0,1.0
40,1.0964812712826333,3,4,4,2,3,2,2,3,2,3,1,4,3,3,0.07692307692307693,0.5,satisfied,13.0,2.7,2.0,1.0,0.0,0.0
16,-0.24404086265607264,1,3,1,1,1,1,2,2,2,3,4,5,2,2,2.269230769230769,2.4375,neutral or dissatisfied,72.5,2.4,0.0,0.0,1.0,0.0
42,-0.22701475595913734,1,4,3,2,3,2,2,3,3,1,4,4,2,3,-0.15384615384615385,-0.0625,satisfied,1.0,2.6,1.0,0.0,0.0,1.0
68,-0.7673098751418842,4,3,5,3,3,5,4,3,5,3,4,4,4,3,-0.07692307692307693,-0.0625,satisfied,2.0,3.7,2.0,0.0,0.0,0.0
28,0.7650397275822929,5,5,5,4,3,5,5,4,5,5,3,3,4,5,0.6153846153846154,0.3125,satisfied,17.0,4.2,2.0,0.0,0.0,0.0
54,0.019296254256526674,2,4,2,4,2,2,2,2,2,0,4,2,2,1,-0.15384615384615385,1.3125,neutral or dissatisfied,23.0,1.9,0.0,0.0,0.0,1.0
37,-0.3314415437003405,4,5,5,4,5,5,5,4,5,4,2,2,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.1,2.0,1.0,0.0,1.0
40,-0.3757094211123723,1,3,1,2,2,1,2,2,1,3,4,3,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.2,0.0,1.0,0.0,0.0
49,0.47219069239500566,5,4,5,4,5,5,4,5,4,4,3,3,4,4,1.3076923076923077,1.4375,satisfied,44.0,4.1,2.0,0.0,0.0,0.0
21,0.5891032917139614,4,5,5,3,3,4,3,4,4,2,4,3,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.5,2.0,0.0,0.0,0.0
28,-0.06583427922814983,4,5,4,4,4,5,5,5,5,4,3,4,4,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.3,2.0,0.0,1.0,0.0
26,-0.5754824063564131,4,5,4,1,3,4,4,4,3,3,3,4,4,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.5,2.0,1.0,0.0,0.0
65,0.024971623155505107,4,4,5,4,5,5,5,4,4,3,3,3,5,5,0.5384615384615384,1.0,satisfied,27.0,4.1,2.0,0.0,0.0,0.0
56,-0.32009080590238365,2,1,3,4,2,3,2,2,3,3,4,4,3,2,0.5384615384615384,1.625,neutral or dissatisfied,37.0,2.7,0.0,1.0,0.0,1.0
55,-0.322360953461975,4,4,5,4,3,5,3,4,3,1,1,3,2,2,0.6923076923076923,-0.0625,neutral or dissatisfied,12.0,2.6,0.0,0.0,0.0,0.0
55,-0.14755959137343927,2,2,2,3,3,2,2,3,2,3,1,2,4,2,1.5384615384615385,1.6875,satisfied,51.0,2.4,0.0,0.0,0.0,1.0
52,-0.16799091940976163,5,3,4,3,5,4,5,5,5,4,3,3,5,4,2.269230769230769,1.8125,satisfied,62.5,4.4,2.0,0.0,0.0,0.0
16,-0.039727582292849034,4,5,4,2,4,5,5,5,5,4,3,5,4,4,0.5384615384615384,1.4375,neutral or dissatisfied,34.0,4.3,2.0,1.0,0.0,0.0
31,0.08740068104426787,5,5,4,4,4,4,4,5,5,3,1,3,4,4,2.269230769230769,2.4375,satisfied,72.5,3.8,2.0,0.0,0.0,0.0
37,-0.14982973893303064,4,5,5,4,4,5,4,4,4,4,4,5,5,3,1.4615384615384615,1.25,neutral or dissatisfied,43.0,4.1,2.0,1.0,0.0,0.0
42,0.4540295119182747,5,5,5,1,3,5,4,4,3,3,5,4,3,3,2.269230769230769,2.4375,satisfied,72.5,3.7,2.0,1.0,0.0,0.0
25,1.3416572077185016,1,1,1,1,1,1,2,2,1,1,3,3,2,2,0.23076923076923078,0.0625,neutral or dissatisfied,8.0,1.8,0.0,1.0,0.0,0.0
19,-0.8569807037457434,2,3,2,2,2,2,1,2,2,1,3,3,1,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.8,0.0,1.0,0.0,1.0
24,1.1759364358683315,2,2,2,4,2,1,4,1,3,4,3,3,4,3,0.7692307692307693,0.75,satisfied,26.0,2.9,0.0,1.0,0.0,1.0
29,-0.2213393870601589,5,5,5,5,5,5,5,5,4,3,1,3,5,4,1.7692307692307692,1.125,satisfied,45.0,4.0,2.0,0.0,0.0,0.0
34,-0.5107832009080591,3,3,3,3,4,2,4,3,4,4,2,3,3,4,0.5384615384615384,0.125,neutral or dissatisfied,13.0,3.4,1.0,1.0,1.0,0.0
46,0.3518728717366629,4,5,4,2,2,4,1,1,1,2,3,2,2,2,2.269230769230769,2.4375,neutral or dissatisfied,72.5,2.0,0.0,0.0,0.0,1.0
38,0.4676503972758229,4,3,3,1,3,4,5,5,4,3,4,4,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,4.0,2.0,0.0,0.0,0.0
58,-0.5107832009080591,3,5,2,4,3,3,5,5,5,4,4,3,5,5,-0.15384615384615385,-0.0625,satisfied,1.0,4.2,2.0,0.0,0.0,0.0
49,-0.337116912599319,2,4,2,3,4,3,3,2,3,2,2,3,3,2,2.269230769230769,2.4375,neutral or dissatisfied,72.5,2.6,0.0,1.0,0.0,1.0
35,0.5164585698070374,4,4,4,3,3,5,4,4,4,4,3,1,5,4,-0.07692307692307693,0.25,satisfied,7.0,3.6,2.0,0.0,1.0,0.0
47,-0.699205448354143,3,2,1,3,5,1,5,5,5,5,5,4,5,5,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.7,0.0,0.0,1.0,0.0
38,-0.4608399545970488,5,4,5,3,5,5,5,5,5,5,3,3,4,5,1.3076923076923077,1.125,satisfied,39.0,4.5,2.0,0.0,0.0,0.0
31,0.3155505107832009,1,3,2,4,4,1,2,2,3,3,3,4,2,3,1.5384615384615385,1.125,neutral or dissatisfied,42.0,2.7,0.0,1.0,1.0,1.0
41,0.14188422247446084,3,5,2,4,3,3,3,2,2,3,3,4,3,3,0.6923076923076923,2.0,neutral or dissatisfied,45.0,2.9,0.0,0.0,0.0,0.0
46,1.0624290578887627,2,3,2,4,2,3,2,2,1,2,4,3,2,2,0.07692307692307693,-0.0625,neutral or dissatisfied,4.0,2.2,0.0,1.0,1.0,0.0
55,-0.7423382519863791,2,3,2,0,3,2,3,2,2,2,4,2,3,2,1.9230769230769231,1.375,neutral or dissatisfied,51.0,2.5,0.0,1.0,1.0,1.0
73,-0.7502837684449489,5,5,5,3,5,5,5,5,5,4,1,4,4,5,2.269230769230769,2.25,satisfied,69.5,4.3,2.0,0.0,0.0,0.0
59,1.5891032917139614,4,3,3,3,5,3,5,5,5,5,2,3,5,4,1.1538461538461537,0.5,neutral or dissatisfied,27.0,4.3,2.0,1.0,0.0,0.0
25,0.13393870601589103,1,4,1,4,2,1,4,3,2,1,4,3,4,3,0.6153846153846154,0.5625,satisfied,21.0,2.7,0.0,1.0,0.0,1.0
16,-0.2213393870601589,2,4,2,3,4,2,4,4,4,3,2,1,3,2,2.076923076923077,1.6875,neutral or dissatisfied,58.0,2.9,1.0,0.0,0.0,0.0
59,0.7321225879682179,4,4,3,3,5,3,5,5,5,4,2,3,4,5,0.07692307692307693,-0.0625,satisfied,4.0,4.2,2.0,1.0,0.0,0.0
38,0.14982973893303064,2,5,3,5,3,3,3,2,4,3,4,4,4,3,-0.15384615384615385,0.0625,satisfied,3.0,3.2,2.0,0.0,0.0,0.0
29,0.37230419977298523,2,4,2,3,2,2,2,2,2,2,2,1,2,2,-0.07692307692307693,-0.0625,neutral or dissatisfied,2.0,1.9,0.0,0.0,0.0,1.0
64,0.1271282633371169,1,3,1,2,2,2,2,2,2,2,4,4,2,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.2,0.0,0.0,0.0,0.0
37,-0.024971623155505107,2,2,2,2,2,2,2,3,3,2,3,3,3,3,1.7692307692307692,2.3125,neutral or dissatisfied,64.0,2.6,0.0,1.0,0.0,1.0
38,1.446083995459705,3,4,3,3,4,4,4,5,5,3,3,4,4,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.9,2.0,0.0,0.0,0.0
30,0.19750283768444948,4,5,3,3,3,3,3,4,3,3,4,2,4,3,0.6153846153846154,1.1875,neutral or dissatisfied,31.0,3.3,0.0,1.0,0.0,0.0
9,0.9375709421112373,1,2,2,3,2,1,2,2,3,2,4,2,2,1,1.0,1.1875,neutral or dissatisfied,36.0,2.1,0.0,1.0,0.0,1.0
26,-0.8592508513053349,5,4,5,3,4,5,5,4,4,4,4,4,3,5,-0.07692307692307693,0.4375,satisfied,10.0,4.2,2.0,1.0,0.0,0.0
30,-0.6390465380249716,1,2,2,3,1,2,2,2,2,3,5,4,2,2,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,2.4,0.0,1.0,0.0,1.0
15,1.0749148694665154,3,5,3,4,4,4,3,4,4,3,3,3,4,3,2.269230769230769,2.4375,neutral or dissatisfied,72.5,3.4,2.0,1.0,0.0,0.0
41,-0.3836549375709421,1,4,2,2,2,2,3,2,2,3,5,3,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.7,0.0,1.0,0.0,0.0
44,2.093643586833144,3,4,3,3,2,2,1,1,1,1,4,4,1,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.9,0.0,0.0,0.0,0.0
54,0.5096481271282634,2,2,1,3,2,2,2,2,2,2,3,3,3,2,0.6923076923076923,1.5625,neutral or dissatisfied,38.0,2.3,0.0,1.0,0.0,0.0
29,-0.8161180476730987,5,5,3,4,4,4,4,5,4,5,0,4,4,3,-0.15384615384615385,-0.0625,satisfied,1.0,3.8,2.0,1.0,0.0,0.0
12,-0.37343927355278095,3,3,2,4,5,3,4,5,4,3,5,3,4,5,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.1,0.0,0.0,0.0,1.0
35,-0.5959137343927355,3,3,3,2,2,3,3,2,3,3,3,0,2,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.4,0.0,1.0,1.0,1.0
21,-0.4279228149829739,3,3,3,3,1,3,1,1,0,2,3,3,2,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.7,0.0,1.0,0.0,1.0
40,-0.8070374574347332,5,5,5,4,4,5,3,3,4,3,5,3,3,3,0.07692307692307693,2.1875,neutral or dissatisfied,40.0,3.6,2.0,0.0,1.0,0.0
53,-0.0056753688989784334,5,5,5,5,3,5,4,3,3,3,3,4,4,3,1.3846153846153846,1.5625,satisfied,47.0,3.5,2.0,1.0,0.0,0.0
32,0.12258796821793416,2,1,2,2,3,3,3,3,2,2,4,5,2,3,1.6153846153846154,1.4375,neutral or dissatisfied,48.0,2.9,0.0,1.0,0.0,1.0
39,0.2849035187287174,5,5,5,2,4,5,5,4,4,5,2,4,4,5,-0.15384615384615385,0.0,satisfied,2.0,4.2,2.0,0.0,0.0,0.0
9,-0.20658342792281498,4,5,3,2,3,4,3,3,3,3,1,3,3,3,-0.15384615384615385,-0.0625,satisfied,1.0,2.9,2.0,0.0,0.0,0.0
34,0.8615209988649262,5,4,5,4,3,5,5,5,4,3,4,2,5,5,2.269230769230769,2.4375,neutral or dissatisfied,72.5,4.1,2.0,0.0,0.0,0.0
64,0.4551645856980704,4,2,4,3,4,4,4,5,3,3,3,3,4,4,-0.07692307692307693,0.75,neutral or dissatisfied,15.0,3.7,2.0,1.0,0.0,1.0
48,-0.2224744608399546,5,4,4,5,2,5,3,3,4,3,3,3,4,3,0.15384615384615385,-0.0625,satisfied,5.0,3.3,2.0,0.0,0.0,1.0
28,-0.48467650397275824,1,2,1,4,1,1,1,1,1,2,4,4,1,0,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,1.6,0.0,1.0,0.0,0.0
23,0.3427922814982974,2,4,2,4,2,2,2,2,2,2,4,3,2,1,-0.15384615384615385,0.0625,neutral or dissatisfied,3.0,2.2,0.0,1.0,1.0,1.0
40,0.09534619750283768,2,3,3,3,3,3,2,3,2,3,4,4,3,2,1.2307692307692308,1.875,neutral or dissatisfied,50.0,2.8,0.0,0.0,0.0,1.0
48,1.2690124858115777,5,5,5,1,5,5,4,5,5,5,4,2,5,5,2.230769230769231,1.6875,neutral or dissatisfied,60.0,4.5,2.0,0.0,0.0,0.0
28,-0.27695800227014755,3,3,2,1,2,3,3,2,3,2,2,2,3,4,-0.07692307692307693,0.4375,satisfied,10.0,2.6,2.0,1.0,0.0,0.0
37,-0.37911464245175935,3,3,2,3,2,2,2,1,1,2,3,3,3,3,-0.15384615384615385,0.875,satisfied,16.0,2.3,1.0,0.0,0.0,0.0
11,0.046538024971623154,3,4,3,4,2,2,3,4,3,3,2,3,4,4,2.230769230769231,1.875,neutral or dissatisfied,63.0,3.1,0.0,0.0,0.0,0.0
52,-0.24290578887627695,3,4,5,3,4,3,4,4,3,5,1,5,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.6,2.0,0.0,0.0,0.0
27,2.093643586833144,2,2,2,2,3,3,4,3,4,3,3,3,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.2,2.0,0.0,0.0,0.0
50,-0.8740068104426788,2,5,1,2,2,2,3,2,2,3,3,2,2,3,1.7692307692307692,2.375,neutral or dissatisfied,65.0,2.4,0.0,0.0,0.0,0.0
45,0.03064699205448354,3,4,2,2,1,2,2,1,3,1,3,5,1,1,-0.23076923076923078,-0.0625,satisfied,0.0,2.1,0.0,1.0,0.0,0.0
47,-0.7990919409761634,3,4,5,3,3,4,4,4,4,4,5,3,3,4,0.15384615384615385,0.1875,satisfied,9.0,3.7,2.0,1.0,0.0,0.0
36,0.19409761634506242,4,4,4,2,2,5,2,2,2,2,2,4,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.4,0.0,1.0,0.0,1.0
65,1.7185017026106697,4,4,4,0,4,4,4,4,4,4,4,3,4,4,2.269230769230769,2.4375,neutral or dissatisfied,72.5,3.9,2.0,1.0,1.0,0.0
30,1.0964812712826333,4,3,4,1,2,3,2,2,1,2,3,4,2,2,0.23076923076923078,-0.0625,neutral or dissatisfied,6.0,2.4,1.0,1.0,0.0,1.0
65,-0.11577752553916004,1,2,1,2,3,1,3,2,3,3,3,4,3,3,0.0,-0.0625,neutral or dissatisfied,3.0,2.8,0.0,0.0,0.0,1.0
44,-0.11010215664018161,2,3,1,4,2,1,2,3,2,2,2,3,3,2,-0.23076923076923078,-0.0625,satisfied,0.0,2.3,0.0,1.0,0.0,1.0
42,1.2735527809307605,4,2,3,3,2,3,2,3,3,2,4,1,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.7,1.0,0.0,0.0,0.0
37,0.9557321225879682,3,2,2,1,3,2,2,2,2,3,3,2,2,2,2.269230769230769,2.4375,neutral or dissatisfied,72.5,2.4,0.0,1.0,0.0,1.0
42,1.108967082860386,3,2,3,3,3,2,3,2,3,4,4,3,3,3,0.0,-0.0625,neutral or dissatisfied,3.0,3.1,1.0,1.0,0.0,1.0
40,0.05788876276958002,2,3,1,2,3,2,2,2,2,1,5,3,2,1,0.7692307692307693,-0.0625,satisfied,13.0,2.3,0.0,1.0,0.0,1.0
66,1.0749148694665154,5,4,5,4,5,5,4,5,5,5,2,1,5,5,0.0,1.0625,neutral or dissatisfied,21.0,4.2,2.0,1.0,0.0,0.0
22,-0.3859250851305335,3,4,3,4,4,3,4,4,4,3,4,3,4,4,0.46153846153846156,0.0625,neutral or dissatisfied,11.0,3.7,2.0,0.0,0.0,0.0
37,1.4642451759364359,1,2,2,3,3,3,3,2,3,2,3,4,2,4,0.0,-0.0625,neutral or dissatisfied,3.0,2.7,1.0,0.0,0.0,0.0
26,0.3745743473325766,2,4,3,1,3,3,1,2,2,2,4,3,1,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.2,0.0,0.0,1.0,0.0
31,1.5266742338251986,2,3,2,3,2,2,2,2,2,2,3,4,1,2,0.23076923076923078,0.875,neutral or dissatisfied,21.0,2.2,0.0,0.0,0.0,1.0
40,1.8989784335981839,1,2,1,3,3,1,3,4,3,3,3,4,3,4,1.0769230769230769,0.6875,satisfied,29.0,3.1,1.0,1.0,0.0,0.0
63,0.48354143019296253,2,4,2,1,3,2,1,1,3,2,4,5,3,3,0.23076923076923078,-0.0625,satisfied,6.0,2.7,0.0,0.0,0.0,1.0
47,0.6129398410896708,1,3,1,4,2,1,3,2,2,2,3,4,2,3,0.07692307692307693,-0.0625,neutral or dissatisfied,4.0,2.4,0.0,1.0,0.0,0.0
26,-0.7060158910329172,4,5,4,3,4,5,3,4,4,3,3,3,4,4,1.1538461538461537,0.5625,satisfied,28.0,3.6,2.0,0.0,0.0,0.0
36,0.09534619750283768,5,4,5,4,3,5,5,3,3,3,2,3,4,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.5,2.0,1.0,0.0,0.0
57,0.7003405221339387,3,5,3,3,3,3,5,4,4,4,4,3,3,5,0.15384615384615385,0.0625,satisfied,7.0,3.8,2.0,0.0,0.0,0.0
31,0.264472190692395,3,5,3,4,4,2,4,4,4,3,4,4,4,3,0.8461538461538461,0.4375,neutral or dissatisfied,22.0,3.7,0.0,0.0,0.0,0.0
42,-0.5925085130533485,1,2,3,3,3,4,3,2,2,1,4,2,2,3,1.0769230769230769,1.1875,neutral or dissatisfied,37.0,2.3,0.0,0.0,0.0,1.0
46,-0.35527809307604996,4,2,2,3,1,3,2,2,1,1,3,3,2,4,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,2.3,0.0,1.0,0.0,0.0
37,-0.1782065834279228,2,5,3,3,3,2,3,4,4,2,4,4,3,4,0.6153846153846154,0.8125,satisfied,25.0,3.3,2.0,1.0,0.0,0.0
26,0.25539160045402953,5,4,4,4,4,4,5,5,5,3,4,2,5,5,0.07692307692307693,0.0,satisfied,5.0,4.3,2.0,0.0,0.0,0.0
44,-0.3870601589103292,4,4,5,3,3,5,4,4,4,2,3,4,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.5,2.0,1.0,0.0,0.0
75,0.2939841089670829,5,4,4,3,3,4,5,5,5,3,3,1,4,5,2.269230769230769,0.5,satisfied,41.5,3.9,2.0,1.0,0.0,0.0
33,-0.5743473325766175,1,3,1,2,1,1,0,1,1,1,3,3,1,1,1.2307692307692308,0.6875,neutral or dissatisfied,31.0,1.3,0.0,0.0,0.0,1.0
32,1.2542565266742338,3,5,4,2,2,4,2,1,1,3,3,3,2,2,-0.23076923076923078,-0.0625,satisfied,0.0,2.2,0.0,0.0,0.0,0.0
51,1.2304199772985245,5,4,4,4,3,5,4,4,4,3,3,5,3,4,2.269230769230769,2.4375,satisfied,72.5,3.8,2.0,0.0,0.0,0.0
76,-0.13053348467650397,5,5,4,4,4,5,5,4,4,3,4,1,3,4,0.46153846153846156,1.0,satisfied,26.0,3.7,2.0,1.0,0.0,1.0
27,0.6549375709421112,0,2,1,4,2,1,3,2,1,1,3,3,3,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.9,0.0,0.0,0.0,0.0
22,-0.5675368898978433,4,5,4,3,5,4,5,5,5,4,3,4,5,5,0.07692307692307693,0.6875,satisfied,16.0,4.5,2.0,1.0,0.0,0.0
52,-0.00340522133938706,2,3,2,3,2,3,3,2,2,2,5,3,1,2,0.0,0.0625,satisfied,5.0,2.4,0.0,0.0,0.0,1.0
52,2.093643586833144,3,4,3,2,4,4,4,5,4,5,4,5,5,5,0.0,1.125,satisfied,22.0,4.4,2.0,1.0,0.0,0.0
25,1.0011350737797957,4,4,5,2,3,4,4,4,3,3,3,2,4,3,0.0,-0.0625,satisfied,3.0,3.3,2.0,1.0,0.0,0.0
36,-0.7945516458569807,2,4,3,4,1,2,1,1,2,1,3,3,2,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.7,0.0,0.0,1.0,1.0
23,0.6401816118047673,4,4,5,4,5,4,5,5,5,5,3,5,4,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.6,2.0,1.0,0.0,0.0
34,1.1532349602724177,3,5,4,1,3,3,3,2,2,2,2,3,1,1,0.46153846153846156,0.4375,satisfied,17.0,2.2,0.0,1.0,0.0,0.0
36,0.1963677639046538,1,1,1,3,3,0,3,3,2,3,3,3,3,2,1.9230769230769231,-0.0625,neutral or dissatisfied,28.0,2.6,0.0,0.0,0.0,0.0
54,0.10556186152099886,5,5,4,2,3,5,4,4,4,3,2,2,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.5,2.0,1.0,1.0,0.0
58,0.5187287173666288,3,4,3,1,4,4,3,4,4,3,3,4,4,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.5,2.0,1.0,0.0,0.0
39,-0.3938706015891033,2,3,2,3,0,2,2,1,0,1,4,2,1,2,1.2307692307692308,1.0,neutral or dissatisfied,36.0,1.5,0.0,1.0,0.0,1.0
63,0.5107832009080591,3,5,2,4,2,3,1,2,2,1,4,5,2,2,0.6153846153846154,1.1875,neutral or dissatisfied,31.0,2.4,0.0,0.0,0.0,1.0
54,-0.09080590238365494,3,3,2,3,3,4,2,2,2,2,2,4,1,2,0.0,0.5,neutral or dissatisfied,12.0,2.3,0.0,0.0,0.0,1.0
20,-0.012485811577752554,3,5,4,3,5,3,5,5,3,5,1,4,4,4,2.269230769230769,2.4375,satisfied,72.5,3.9,2.0,0.0,0.0,1.0
57,-0.5698070374574348,3,3,5,3,5,3,5,4,4,3,4,3,4,3,0.0,1.25,satisfied,24.0,3.8,2.0,1.0,0.0,0.0
52,0.4199772985244041,2,3,3,3,3,2,4,4,4,4,4,1,3,4,2.269230769230769,2.0,satisfied,65.5,3.3,2.0,0.0,0.0,0.0
69,-0.6674233825198638,5,4,4,4,4,4,5,5,5,5,3,2,5,5,0.3076923076923077,0.75,satisfied,20.0,4.4,2.0,1.0,1.0,0.0
44,0.2395005675368899,4,4,5,2,5,4,5,4,5,4,3,3,4,5,-0.07692307692307693,-0.0625,satisfied,2.0,4.2,2.0,1.0,1.0,0.0
67,0.14642451759364358,5,5,4,3,5,5,4,4,4,3,2,3,5,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.8,2.0,1.0,1.0,0.0
14,0.9511918274687855,2,3,2,3,3,1,2,2,4,2,5,3,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.7,0.0,1.0,0.0,0.0
33,-0.16685584562996594,1,4,2,2,3,1,3,1,2,1,3,4,4,3,1.6923076923076923,2.0,neutral or dissatisfied,58.0,2.5,0.0,1.0,0.0,1.0
10,-0.6345062429057888,3,5,2,3,4,3,3,3,4,3,5,4,3,3,0.0,0.5,neutral or dissatisfied,12.0,3.5,1.0,0.0,0.0,0.0
35,1.1986379114642451,2,3,1,2,2,3,1,1,0,2,2,4,1,1,-0.23076923076923078,-0.0625,satisfied,0.0,1.6,0.0,0.0,0.0,1.0
42,-0.04767309875141884,1,5,1,4,1,2,2,2,3,2,2,4,2,2,1.2307692307692308,1.375,neutral or dissatisfied,42.0,2.1,0.0,0.0,0.0,0.0
40,-0.5561861520998865,2,3,1,3,2,1,2,2,2,2,4,3,2,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.4,0.0,1.0,0.0,0.0
54,0.6549375709421112,5,5,5,2,4,5,3,4,3,4,3,5,3,3,0.7692307692307693,0.3125,neutral or dissatisfied,19.0,3.7,2.0,1.0,1.0,0.0
77,-0.8070374574347332,5,5,4,4,4,3,3,3,4,4,2,4,4,4,-0.07692307692307693,1.375,satisfied,25.0,3.7,2.0,1.0,0.0,0.0
35,-0.7241770715096482,5,5,4,5,4,4,4,3,4,3,3,3,4,4,0.07692307692307693,-0.0625,satisfied,4.0,3.7,2.0,0.0,0.0,0.0
59,-0.35414301929625425,4,5,4,4,5,4,5,5,5,5,5,4,5,5,-0.15384615384615385,0.5625,neutral or dissatisfied,11.0,4.8,2.0,0.0,0.0,0.0
51,0.25879682179341656,4,3,4,3,2,5,3,3,3,4,4,4,2,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.2,2.0,0.0,0.0,0.0
46,-0.019296254256526674,4,3,4,2,4,4,5,4,4,3,3,5,4,5,-0.07692307692307693,0.4375,neutral or dissatisfied,10.0,4.1,2.0,0.0,0.0,0.0
53,-0.2735527809307605,4,2,3,3,3,4,3,4,4,4,2,3,3,3,0.8461538461538461,0.625,neutral or dissatisfied,25.0,3.3,0.0,1.0,0.0,0.0
35,-0.32122587968217936,3,3,2,3,2,2,2,3,2,3,3,4,4,2,0.0,0.625,satisfied,14.0,2.8,0.0,0.0,0.0,0.0
56,-0.20658342792281498,4,4,5,5,4,4,5,4,4,4,4,5,4,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.3,2.0,0.0,0.0,0.0
18,1.2508513053348467,3,5,3,5,3,1,3,3,3,1,2,5,3,2,0.3076923076923077,0.125,neutral or dissatisfied,10.0,2.8,0.0,1.0,1.0,1.0
42,-0.170261066969353,4,5,5,4,3,5,4,3,3,4,4,4,3,3,2.269230769230769,2.4375,neutral or dissatisfied,72.5,3.5,1.0,1.0,0.0,0.0
